id,label,timeset,entity_type,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,strongcompnum,eigencentrality,clustering
tracylspurrier,tracylspurrier,,user,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,149,0.010361881363920255,0.0
ttmobile_ca,ttmobile_ca,,user,0,2,2,0.0,2.0,2.0,6.0,0.29050632911392404,0.3036673928830786,0.0,9,0,859,0.0,0.5
tularrasnal,tularrasnal,,user,0,9,9,0.0,16.0,16.0,6.0,0.30414746543778803,0.33033910533910493,0.0,2,0,860,0.0,0.1666666716337204
tur_alexandre,tur_alexandre,,user,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,687,7.638721290692608E-4,0.0
turgon,turgon,,user,1,3,4,2.0,4.0,6.0,6.0,0.2662037037037037,0.27996376811594204,0.0,14,0,614,7.638721290692608E-4,0.3333333432674408
tweetdeck,tweetdeck,,user,3,0,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,21,0,140,0.035260381055509625,1.0
twhittermarsh,twhittermarsh,,user,9,2,11,10.0,2.0,12.0,7.0,0.2713270142180095,0.2857558744021625,1147.6006822388586,7,0,311,0.06051260103268809,0.2454545497894287
ubookman,ubookman,,user,0,3,3,0.0,4.0,4.0,7.0,0.25757575757575757,0.27108102500259385,0.0,19,0,861,0.0,0.3333333432674408
ucdarchaeology,ucdarchaeology,,user,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,16,0,161,0.004851811964834499,0.0
ucpress,ucpress,,user,32,8,40,123.0,12.0,135.0,6.0,0.3169550173010381,0.341193595342067,6479.53022629985,22,0,311,0.13397126794310787,0.12756410241127014
ucr_sciencenews,ucr_sciencenews,,user,0,4,4,0.0,6.0,6.0,7.0,0.24145186743819042,0.25474115572154843,0.0,22,0,862,0.0,0.25
ukrotscheck,ukrotscheck,,user,0,2,2,0.0,2.0,2.0,7.0,0.2714370195150798,0.28585952899678374,0.0,9,0,863,0.0,0.5
umdclassics,umdclassics,,user,32,0,32,37.0,0.0,37.0,0.0,0.0,0.0,0.0,19,0,35,0.09629652338733323,0.05745967850089073
umichbentley,umichbentley,,user,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,300,0.013425748465352098,0.0
ummgc,ummgc,,user,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,19,0,34,0.018646268137185406,0.3333333432674408
unaverdandi,unaverdandi,,user,0,3,3,0.0,4.0,4.0,6.0,0.27584134615384615,0.2895424836601304,0.0,16,0,864,0.0,0.1666666716337204
understandrome,understandrome,,user,0,2,2,0.0,2.0,2.0,7.0,0.21569548872180452,0.22550057059861106,0.0,20,0,865,0.0,0.5
underwatermaya,underwatermaya,,user,0,3,3,0.0,4.0,4.0,7.0,0.2390625,0.2511100736590938,0.0,2,0,866,0.0,0.3333333432674408
unirosegreens,unirosegreens,,user,0,2,2,0.0,2.0,2.0,7.0,0.22184630256162396,0.23166822284469452,0.0,16,0,867,0.0,0.5
uofmpress,uofmpress,,user,18,8,26,27.0,14.0,41.0,6.0,0.3158620689655172,0.338646288209607,844.7750236175129,6,0,311,0.0838398698636693,0.21014492213726044
uofstthomasmn,uofstthomasmn,,user,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,333,0.0019655616211394877,0.5
uoftgusta,uoftgusta,,user,0,2,2,0.0,2.0,2.0,7.0,0.2824615384615385,0.29718850503164196,0.0,9,0,868,0.0,0.5
upatras,upatras,,user,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,869,7.638721290692608E-4,0.0
upatras_greek,upatras_greek,,user,0,15,15,0.0,26.0,26.0,6.0,0.31898907103825136,0.3500000000000004,0.0,19,0,875,0.0,0.03809523954987526
upsfedex2002,upsfedex2002,,user,0,3,3,0.0,4.0,4.0,1.0,1.0,1.0,0.0,19,0,877,0.0,0.0
uqbsagriffiths,uqbsagriffiths,,user,0,3,3,0.0,4.0,4.0,6.0,0.3335755813953488,0.35257806826434307,0.0,9,0,878,0.0,0.3333333432674408
utexaspress,utexaspress,,user,0,6,6,0.0,8.0,8.0,6.0,0.27256532066508316,0.28986928104575144,0.0,16,0,879,0.0,0.1666666716337204
utkclassics,utkclassics,,user,0,2,2,0.0,2.0,2.0,6.0,0.2606473594548552,0.2732752360203342,0.0,9,0,880,0.0,0.5
uva,uva,,user,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6,0,33,0.0401762126118371,1.0
uw,uw,,user,2,0,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,19,0,20,0.01305132289070003,0.0
uwaterlooarts,uwaterlooarts,,user,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,686,7.638721290692608E-4,0.0
vadarcho,vadarcho,,user,0,3,3,0.0,6.0,6.0,6.0,0.2574312955692653,0.274655047204067,0.0,2,0,881,0.0,0.3333333432674408
valadventures,valadventures,,user,0,4,4,0.0,8.0,8.0,5.0,0.3713592233009709,0.3970951343500374,0.0,9,0,882,0.0,0.3333333432674408
valletrusca,valletrusca,,user,0,2,2,0.0,2.0,2.0,7.0,0.21569548872180452,0.22550057059861106,0.0,20,0,883,0.0,0.5
vanninilucia,vanninilucia,,user,0,3,3,0.0,4.0,4.0,6.0,0.3099257258609048,0.327995642701525,0.0,9,0,884,0.0,0.3333333432674408
vergilophile,vergilophile,,user,4,18,22,7.0,66.0,73.0,5.0,0.37205523964256704,0.4076783114992737,2737.5261666592055,7,0,311,0.026689205649879682,0.2142857164144516
veselkagm,veselkagm,,user,0,3,3,0.0,4.0,4.0,6.0,0.3335755813953488,0.35257806826434307,0.0,9,0,885,0.0,0.3333333432674408
viatraiana,viatraiana,,user,0,2,2,0.0,2.0,2.0,8.0,0.17783804726850058,0.185537918871253,0.0,20,0,886,0.0,0.5
vicky_austen,vicky_austen,,user,0,3,3,0.0,4.0,4.0,7.0,0.25757575757575757,0.27108102500259385,0.0,19,0,887,0.0,0.3333333432674408
viktorbaranoff,viktorbaranoff,,user,4,2,6,4.0,2.0,6.0,6.0,0.2857142857142857,0.3015647743813679,0.0,9,0,311,0.010482726008138583,0.3499999940395355
villaceque51,villaceque51,,user,0,8,8,0.0,18.0,18.0,5.0,0.3608490566037736,0.388525780682645,0.0,19,0,888,0.0,0.2857142984867096
vincent_mourre,vincent_mourre,,user,0,5,5,0.0,8.0,8.0,6.0,0.25656791503633314,0.2752723311546843,0.0,2,0,889,0.0,0.4000000059604645
violawiegand,violawiegand,,user,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,685,7.638721290692608E-4,0.0
vladyakovlew,vladyakovlew,,user,0,3,3,0.0,4.0,4.0,8.0,0.21518987341772153,0.22575733997302738,0.0,6,0,890,0.0,0.3333333432674408
voxmanet,voxmanet,,user,0,2,2,0.0,2.0,2.0,7.0,0.22555282555282555,0.23780993879033188,0.0,19,0,891,0.0,0.5
waddo100,waddo100,,user,0,4,4,0.0,6.0,6.0,6.0,0.31013513513513513,0.3290849673202614,0.0,9,0,892,0.0,0.25
waldun07,waldun07,,user,0,3,3,0.0,4.0,4.0,5.0,0.3704600484261501,0.3952795933188101,0.0,9,0,893,0.0,0.3333333432674408
wcc_outreach,wcc_outreach,,user,5,0,5,11.0,0.0,11.0,0.0,0.0,0.0,0.0,8,0,144,0.03324103146455797,0.30000001192092896
wfdibble,wfdibble,,user,2,6,8,2.0,10.0,12.0,6.0,0.34204630321135177,0.36590247452692914,11.455522649229742,6,0,311,0.00299207113398514,0.25
wikipedia,wikipedia,,user,4,0,4,11.0,0.0,11.0,0.0,0.0,0.0,0.0,9,0,61,0.0374601355118838,0.5833333134651184
wil,wil,,user,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,107,0.012661876336282836,0.0
wileyartculture,wileyartculture,,user,0,3,3,0.0,4.0,4.0,6.0,0.27684964200477324,0.2922054597701147,0.0,19,0,894,0.0,0.3333333432674408
wileyhistory,wileyhistory,,user,5,19,24,7.0,46.0,53.0,5.0,0.38138385502471167,0.41897048236141304,1929.5353833364704,19,0,334,0.0038193606453463037,0.13405796885490417
willguast,willguast,,user,4,7,11,8.0,12.0,20.0,6.0,0.3243626062322946,0.3510189228529845,1422.252063051328,4,0,311,0.0035860036179293417,0.12727272510528564
wimboevink,wimboevink,,user,0,2,2,0.0,2.0,2.0,6.0,0.3130968622100955,0.33144517066085677,0.0,9,0,895,0.0,0.5
wisclassic,wisclassic,,user,0,2,2,0.0,2.0,2.0,6.0,0.3280914939242316,0.347785039941903,0.0,9,0,896,0.0,0.5
wjscheirer,wjscheirer,,user,1,2,3,1.0,2.0,3.0,1.0,1.0,1.0,0.0,9,0,324,7.638721290692608E-4,0.3333333432674408
wn_cac,wn_cac,,user,2,0,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,8,0,117,0.004668942267470792,1.0
women_scholars,women_scholars,,user,0,3,3,0.0,4.0,4.0,7.0,0.2534435261707989,0.2654554865424434,0.0,7,0,897,0.0,0.3333333432674408
womeninclassics,womeninclassics,,user,5,6,11,7.0,12.0,19.0,6.0,0.30250990752972257,0.3221615720524015,706.5326622723688,8,0,311,0.027198925584567983,0.3214285671710968
womeninhighered,womeninhighered,,user,4,0,4,5.0,0.0,5.0,0.0,0.0,0.0,0.0,6,0,37,0.032293604304701115,0.5
worldarchaeo,worldarchaeo,,user,8,3,11,20.0,4.0,24.0,7.0,0.20455560518088434,0.21587128301102199,1834.5530709196523,2,0,311,0.041914221021973244,0.22727273404598236
yaleartbooks,yaleartbooks,,user,0,2,2,0.0,2.0,2.0,8.0,0.17783804726850058,0.185537918871253,0.0,20,0,898,0.0,0.5
yaleclassicslib,yaleclassicslib,,user,8,25,33,12.0,76.0,88.0,5.0,0.42604651162790697,0.4642285298398852,1179.8177515924529,9,0,311,0.059370760281028015,0.270114928483963
yananous,yananous,,user,0,3,3,0.0,4.0,4.0,6.0,0.28615960099750626,0.3030864197530861,0.0,9,0,899,0.0,0.3333333432674408
yenimedya,yenimedya,,user,0,4,4,0.0,6.0,6.0,6.0,0.33405954974582425,0.35398550724637706,0.0,9,0,900,0.0,0.1666666716337204
youtube,youtube,,user,16,0,16,21.0,0.0,21.0,0.0,0.0,0.0,0.0,6,0,32,0.07231603118052622,0.1041666641831398
zacharytaylor95,zacharytaylor95,,user,2,7,9,2.0,14.0,16.0,6.0,0.32462949894142556,0.35166666666666724,492.1430124223603,9,0,332,0.0019655616211394877,0.2083333283662796
zarzalejosmar,zarzalejosmar,,user,0,2,2,0.0,2.0,2.0,8.0,0.17783804726850058,0.185537918871253,0.0,20,0,901,0.0,0.5
zoe_mm,zoe_mm,,user,0,2,2,0.0,2.0,2.0,6.0,0.2728894173602854,0.28740014524328233,0.0,9,0,902,0.0,0.5
zoemcquinn,zoemcquinn,,user,0,4,4,0.0,6.0,6.0,6.0,0.30197368421052634,0.3230573710965864,0.0,9,0,903,0.0,0.5833333134651184
"#aiascs",#aiascs,,hashtag,625,0,625,4589.0,0.0,4589.0,0.0,0.0,0.0,0.0,9,0,2,1.0,0.005010256543755531
"#ancmakers",#ancmakers,,hashtag,98,0,98,854.0,0.0,854.0,0.0,0.0,0.0,0.0,9,0,19,0.30516735236086673,0.044708605855703354
"#s29",#s29,,hashtag,6,0,6,45.0,0.0,45.0,0.0,0.0,0.0,0.0,9,0,79,0.04036400417441173,0.4000000059604645
"#dang",#dang,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,95,0.01839175373264056,0.5
"#zotero",#zotero,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,49,0.02433383829595651,1.0
"#ancma",#ancma,,hashtag,4,0,4,5.0,0.0,5.0,0.0,0.0,0.0,0.0,9,0,67,0.031709732587930306,0.5833333134651184
"#openaccess",#openaccess,,hashtag,7,0,7,16.0,0.0,16.0,0.0,0.0,0.0,0.0,9,0,43,0.06881374653843057,0.523809552192688
"#epidoc",#epidoc,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,55,0.025097710425025774,0.5
"#opendata",#opendata,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,53,0.025097710425025774,0.5
"#",#,,hashtag,26,0,26,73.0,0.0,73.0,0.0,0.0,0.0,0.0,6,0,31,0.12151321637320693,0.13230769336223602
"#dh",#dh,,hashtag,12,0,12,26.0,0.0,26.0,0.0,0.0,0.0,0.0,9,0,28,0.09683367855179453,0.3030303120613098
"#lawdi",#lawdi,,hashtag,8,0,8,15.0,0.0,15.0,0.0,0.0,0.0,0.0,9,0,22,0.08893625509397553,0.5892857313156128
"#classicsintoronto",#classicsintoronto,,hashtag,4,0,4,4.0,0.0,4.0,0.0,0.0,0.0,0.0,19,0,39,0.02954612407525786,0.3333333432674408
"#academiaedu",#academiaedu,,hashtag,5,0,5,7.0,0.0,7.0,0.0,0.0,0.0,0.0,23,0,60,0.024820192084405328,0.25
"#ancmake",#ancmake,,hashtag,6,0,6,9.0,0.0,9.0,0.0,0.0,0.0,0.0,23,0,45,0.03856724226429182,0.1666666716337204
"#digiclassics",#digiclassics,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,0,532,7.638721290692608E-4,0.0
"#hamiltonbway",#hamiltonbway,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,0,531,7.638721290692608E-4,0.0
"#1mom",#1mom,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11,0,533,7.638721290692608E-4,0.0
"#etruscan",#etruscan,,hashtag,5,0,5,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2,0,17,0.015592946211427226,0.15000000596046448
"#1970unesco",#1970unesco,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2,0,383,0.0024667433324081687,0.3333333432674408
"#toronto",#toronto,,hashtag,22,0,22,28.0,0.0,28.0,0.0,0.0,0.0,0.0,2,0,4,0.08476290627175133,0.0714285746216774
"#aha17",#aha17,,hashtag,14,0,14,17.0,0.0,17.0,0.0,0.0,0.0,0.0,6,0,68,0.04003651890343864,0.08241758495569229
"#proud",#proud,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16,0,163,0.003317284158523466,0.5
"#brandeis",#brandeis,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16,0,164,0.003317284158523466,0.5
"#rhodescollege",#rhodescollege,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16,0,162,0.003317284158523466,0.5
"#jmm17",#jmm17,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,14,0,613,0.0016153077307387157,0.5
"#regia",#regia,,hashtag,3,0,3,5.0,0.0,5.0,0.0,0.0,0.0,0.0,16,0,152,0.014150588785546354,0.3333333432674408
"#an",#an,,hashtag,5,0,5,8.0,0.0,8.0,0.0,0.0,0.0,0.0,17,0,29,0.05628396613178187,0.44999998807907104
"#minoantastes",#minoantastes,,hashtag,3,0,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,16,0,146,0.010392447860549289,0.0
"#s39",#s39,,hashtag,11,0,11,74.0,0.0,74.0,0.0,0.0,0.0,0.0,9,0,78,0.051450776000245134,0.15454545617103577
"#studiesinlateantiquity",#studiesinlateantiquity,,hashtag,9,0,9,17.0,0.0,17.0,0.0,0.0,0.0,0.0,22,0,74,0.03559809713720008,0.1388888955116272
"#lunchtime",#lunchtime,,hashtag,5,0,5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,16,0,119,0.009549232140994042,0.20000000298023224
"#ham",#ham,,hashtag,5,0,5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,16,0,120,0.009549232140994042,0.20000000298023224
"#palaikastro",#palaikastro,,hashtag,1,0,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,283,0.0011783160151967148,0.0
"#archaeology",#archaeology,,hashtag,26,0,26,41.0,0.0,41.0,0.0,0.0,0.0,0.0,2,0,101,0.0716250763504382,0.035384614020586014
"#s46",#s46,,hashtag,7,0,7,109.0,0.0,109.0,0.0,0.0,0.0,0.0,9,0,112,0.03479409585464183,0.190476194024086
"#prosciuttopanels",#prosciuttopanels,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,113,0.017831425026861202,0.0
"#anc",#anc,,hashtag,2,0,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,9,0,181,0.011645917096275465,0.0
"#orcid",#orcid,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,52,0.01167196195967368,0.0
"#homer",#homer,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,208,0.001475419764100957,0.0
"#aia",#aia,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,158,0.001187000488448039,0.0
"#toronto2017",#toronto2017,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,156,0.001187000488448039,0.0
"#vicusmartis",#vicusmartis,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,151,0.009702823135663055,0.0
"#46",#46,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,121,0.003033422714279854,0.0
"#tbibbam",#tbibbam,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,50,0.01167196195967368,0.0
"#sna",#sna,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,51,0.01167196195967368,0.0
"#s43",#s43,,hashtag,1,0,1,6.0,0.0,6.0,0.0,0.0,0.0,0.0,20,0,250,0.004355934354380003,0.0
"#digitalclassics",#digitalclassics,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,57,0.01167196195967368,0.0
"#6h",#6h,,hashtag,2,0,2,7.0,0.0,7.0,0.0,0.0,0.0,0.0,9,0,199,0.003969777666587875,0.5
"#shocking",#shocking,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,240,0.004966005267288465,0.0
"#semcr",#semcr,,hashtag,2,0,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,15,0,259,0.004295930516087183,1.0
"#fsts",#fsts,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,21,0,294,0.0020204409679682933,0.5
"#nex",#nex,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,0,657,7.638721290692608E-4,0.0
"#rockstar",#rockstar,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,21,0,293,0.0020204409679682933,0.5
"#ubc",#ubc,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,21,0,292,0.0027843130970375543,0.1666666716337204
"#ancmak",#ancmak,,hashtag,12,0,12,16.0,0.0,16.0,0.0,0.0,0.0,0.0,23,0,46,0.05343242485428105,0.09090909361839294
"#petrography",#petrography,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,145,0.010043019617607481,0.5
"#3dmodelsarecool",#3dmodelsarecool,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,200,0.003205905537518614,0.0
"#a",#a,,hashtag,6,0,6,7.0,0.0,7.0,0.0,0.0,0.0,0.0,9,0,48,0.029503590083955682,0.1666666716337204
"#adfines",#adfines,,hashtag,54,0,54,67.0,0.0,67.0,0.0,0.0,0.0,0.0,6,0,30,0.15776042222004072,0.05485674366354942
"#aegeanprehistory",#aegeanprehistory,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,0,291,0.002228199004915878,0.0
"#roman",#roman,,hashtag,14,0,14,15.0,0.0,15.0,0.0,0.0,0.0,0.0,2,0,0,0.0367199252707243,0.14835165441036224
"#gaul",#gaul,,hashtag,14,0,14,15.0,0.0,15.0,0.0,0.0,0.0,0.0,2,0,1,0.0367199252707243,0.14835165441036224
"#research",#research,,hashtag,5,0,5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2,0,186,0.02215223351499748,0.20000000298023224
"#s48",#s48,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0,41,0.03368877145137743,1.0
"#ancm",#ancm,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,690,7.638721290692608E-4,0.0
"#r2",#r2,,hashtag,1,0,1,9.0,0.0,9.0,0.0,0.0,0.0,0.0,21,0,128,0.009033631440886522,0.0
"#daymade",#daymade,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,0,14,0.014910910120242673,0.0
"#biglines",#biglines,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,581,7.638721290692608E-4,0.0
"#ctsfmf",#ctsfmf,,hashtag,5,0,5,13.0,0.0,13.0,0.0,0.0,0.0,0.0,7,0,109,0.016977361186641317,0.20000000298023224
"#halmyris",#halmyris,,hashtag,1,0,1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2,0,837,7.638721290692608E-4,0.0
"#bastion#",#bastion#,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,839,7.638721290692608E-4,0.0
"#romandeath",#romandeath,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,286,0.001403047005283003,0.0
"#cya",#cya,,hashtag,1,0,1,7.0,0.0,7.0,0.0,0.0,0.0,0.0,2,0,838,7.638721290692608E-4,0.0
"#plutarch",#plutarch,,hashtag,3,0,3,12.0,0.0,12.0,0.0,0.0,0.0,0.0,22,0,25,0.02737888076042983,0.5
"#poetry",#poetry,,hashtag,4,0,4,4.0,0.0,4.0,0.0,0.0,0.0,0.0,22,0,137,0.010365896587598521,0.25
"#iliad",#iliad,,hashtag,4,0,4,4.0,0.0,4.0,0.0,0.0,0.0,0.0,22,0,138,0.010365896587598521,0.25
"#55",#55,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,223,0.0022020526759297505,0.0
"#2",#2,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,21,0,136,0.011620485866593117,0.5
"#digitalarchaeology",#digitalarchaeology,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2,0,8,0.02729106701927829,0.3333333432674408
"#delphi",#delphi,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2,0,9,0.02729106701927829,0.3333333432674408
"#greece",#greece,,hashtag,5,0,5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,6,0,7,0.028906374750017002,0.15000000596046448
"#projectgallery",#projectgallery,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2,0,6,0.02729106701927829,0.3333333432674408
"#s40",#s40,,hashtag,1,0,1,14.0,0.0,14.0,0.0,0.0,0.0,0.0,20,0,251,0.004355934354380003,0.0
"#awaws",#awaws,,hashtag,2,0,2,5.0,0.0,5.0,0.0,0.0,0.0,0.0,8,0,116,0.004668942267470792,1.0
"#humanities",#humanities,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,20,0,235,0.0061664980410328415,0.3333333432674408
"#mla2017",#mla2017,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,20,0,234,0.0061664980410328415,0.3333333432674408
"#aha2017",#aha2017,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,20,0,237,0.0061664980410328415,0.3333333432674408
"#scholcomm",#scholcomm,,hashtag,3,0,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,20,0,233,0.0061664980410328415,0.3333333432674408
"#soproud",#soproud,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,21,0,125,0.010290200279785552,0.5
"#digitalpedagogy",#digitalpedagogy,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,21,0,133,0.026736805943190924,1.0
"#rome",#rome,,hashtag,4,0,4,4.0,0.0,4.0,0.0,0.0,0.0,0.0,6,0,5,0.011074949723155793,0.1666666716337204
"#bronzeage",#bronzeage,,hashtag,5,0,5,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2,0,11,0.028169349653336204,0.25
"#torontoaia",#torontoaia,,hashtag,2,0,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5,0,404,0.0015277442581385216,0.0
"#classics",#classics,,hashtag,12,0,12,20.0,0.0,20.0,0.0,0.0,0.0,0.0,19,0,98,0.05471873618300036,0.13636364042758942
"#bad",#bad,,hashtag,5,0,5,6.0,0.0,6.0,0.0,0.0,0.0,0.0,6,0,99,0.015903198177023372,0.0
"#8",#8,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,19,0,105,0.017693065265260467,0.5
"#archaeologicalillustrations",#archaeologicalillustrations,,hashtag,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,19,0,102,0.017693065265260467,0.5
"#mla17",#mla17,,hashtag,11,0,11,14.0,0.0,14.0,0.0,0.0,0.0,0.0,6,0,15,0.054554994421841536,0.10000000149011612
"#aea2017",#aea2017,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,218,8.692664419088721E-4,0.0
"#1",#1,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,874,7.638721290692608E-4,0.0
"#ohio",#ohio,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,872,7.638721290692608E-4,0.0
"#patras",#patras,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,0,871,7.638721290692608E-4,0.0
"#greekingreece",#greekingreece,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19,0,873,7.638721290692608E-4,0.0
"#conferences",#conferences,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6,0,639,0.0017135775826020128,0.5
"#highered",#highered,,hashtag,3,0,3,9.0,0.0,9.0,0.0,0.0,0.0,0.0,6,0,637,0.002673607181832671,0.5
"#harassment",#harassment,,hashtag,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6,0,638,0.0017135775826020128,0.5
"#s",#s,,hashtag,5,0,5,7.0,0.0,7.0,0.0,0.0,0.0,0.0,6,0,82,0.03286365300829418,0.3499999940395355
"#s31",#s31,,hashtag,1,0,1,38.0,0.0,38.0,0.0,0.0,0.0,0.0,21,0,126,0.009033631440886522,0.0
"#metadata",#metadata,,hashtag,2,0,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,9,0,44,0.027529308384189908,1.0
"#feminism",#feminism,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,215,0.008276048536693108,0.0
"#altright",#altright,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,216,0.008276048536693108,0.0
"#paperlanterns",#paperlanterns,,hashtag,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0,219,0.004367232625114266,0.0
"#books",#books,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,221,0.004367232625114266,0.0
"#greekmythology",#greekmythology,,hashtag,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,220,0.004367232625114266,0.0
